timestamp,user,role,ip,status,reason,hour,weekday,risk_score,risk_level
2025-11-17 07:51:11,admin,admin,192.168.1.10,SUCCESS,ok,7,0,20,low
2025-11-21 17:40:11,charlie,user,192.168.1.10,SUCCESS,ok,17,4,0,low
2025-11-21 00:36:11,alice,user,192.168.1.11,SUCCESS,ok,0,4,25,low
2025-11-20 06:30:11,admin,admin,198.51.100.3,SUCCESS,ok,6,3,20,low
2025-11-23 18:07:11,charlie,user,192.168.1.12,SUCCESS,ok,18,6,0,low
2025-11-20 13:32:11,bob,user,10.0.0.6,SUCCESS,ok,13,3,0,low
2025-11-17 17:51:11,bob,user,192.168.1.12,SUCCESS,ok,17,0,0,low
2025-11-23 09:42:11,bob,user,192.168.1.11,SUCCESS,ok,9,6,0,low
2025-11-21 01:06:11,admin,admin,51.89.23.14,SUCCESS,ok,1,4,45,medium
2025-11-24 18:28:11,charlie,user,192.168.1.10,SUCCESS,ok,18,0,0,low
2025-11-22 08:00:11,charlie,user,192.168.1.12,SUCCESS,ok,8,5,0,low
2025-11-16 22:56:11,admin,admin,10.0.0.6,SUCCESS,ok,22,6,45,medium
2025-11-19 05:52:11,admin,admin,10.0.0.5,SUCCESS,ok,5,2,20,low
2025-11-19 10:38:11,alice,user,192.168.1.10,SUCCESS,ok,10,2,0,low
2025-11-19 04:57:11,admin,admin,10.0.0.5,SUCCESS,ok,4,2,20,low
2025-11-17 17:25:11,charlie,user,8.8.8.8,SUCCESS,ok,17,0,0,low
2025-11-19 07:47:11,bob,user,192.168.1.11,SUCCESS,ok,7,2,0,low
2025-11-21 04:31:11,charlie,user,192.168.1.11,SUCCESS,ok,4,4,0,low
2025-11-21 07:59:11,bob,user,198.51.100.3,SUCCESS,ok,7,4,0,low
2025-11-24 01:06:11,admin,admin,192.168.1.11,SUCCESS,ok,1,0,45,medium
2025-11-18 03:34:11,bob,user,192.168.1.11,SUCCESS,ok,3,1,0,low
2025-11-22 14:14:11,bob,user,192.168.1.11,SUCCESS,ok,14,5,0,low
2025-11-24 05:25:11,admin,admin,51.89.23.14,SUCCESS,ok,5,0,20,low
2025-11-19 21:54:11,bob,user,192.168.1.11,SUCCESS,ok,21,2,25,low
2025-11-19 13:28:11,admin,admin,192.168.1.11,SUCCESS,ok,13,2,20,low
2025-11-18 03:13:11,charlie,user,10.0.0.5,SUCCESS,ok,3,1,0,low
2025-11-20 00:16:11,admin,admin,198.51.100.3,FAIL,bad_password,0,3,55,medium
2025-11-23 21:30:11,admin,admin,192.168.1.12,SUCCESS,ok,21,6,20,low
2025-11-19 09:46:11,charlie,user,192.168.1.12,SUCCESS,ok,9,2,0,low
2025-11-17 06:12:11,bob,user,192.168.1.12,SUCCESS,ok,6,0,0,low
2025-11-23 09:13:11,admin,admin,10.0.0.5,SUCCESS,ok,9,6,20,low
2025-11-18 04:28:11,admin,admin,10.0.0.6,SUCCESS,ok,4,1,20,low
2025-11-17 07:41:11,bob,user,10.0.0.6,SUCCESS,ok,7,0,0,low
2025-11-18 02:18:11,alice,user,192.168.1.10,SUCCESS,ok,2,1,0,low
2025-11-18 21:45:11,alice,user,10.0.0.6,SUCCESS,ok,21,1,0,low
2025-11-17 13:11:11,admin,admin,10.0.0.5,SUCCESS,ok,13,0,20,low
2025-11-17 15:02:11,charlie,user,192.168.1.12,SUCCESS,ok,15,0,0,low
2025-11-23 15:38:11,charlie,user,192.168.1.10,SUCCESS,ok,15,6,0,low
2025-11-18 15:35:11,bob,user,192.168.1.12,SUCCESS,ok,15,1,0,low
2025-11-23 03:42:11,bob,user,51.89.23.14,SUCCESS,ok,3,6,0,low
2025-11-17 20:21:11,charlie,user,192.168.1.11,SUCCESS,ok,20,0,0,low
2025-11-18 12:51:11,admin,admin,192.168.1.10,SUCCESS,ok,12,1,20,low
2025-11-23 00:03:11,bob,user,192.168.1.11,SUCCESS,ok,0,6,25,low
2025-11-19 02:23:11,alice,user,192.168.1.11,SUCCESS,ok,2,2,0,low
2025-11-19 19:29:11,admin,admin,10.0.0.5,SUCCESS,ok,19,2,20,low
2025-11-24 13:21:11,bob,user,10.0.0.6,SUCCESS,ok,13,0,0,low
2025-11-21 12:05:11,bob,user,192.168.1.11,SUCCESS,ok,12,4,0,low
2025-11-23 05:08:11,bob,user,192.168.1.11,SUCCESS,ok,5,6,0,low
2025-11-23 01:08:11,charlie,user,192.168.1.11,SUCCESS,ok,1,6,0,low
2025-11-24 12:09:11,admin,admin,10.0.0.5,SUCCESS,ok,12,0,20,low
2025-11-24 03:16:11,admin,admin,192.168.1.10,FAIL,unknown_user,3,0,20,low
2025-11-24 20:56:11,charlie,user,10.0.0.6,SUCCESS,ok,20,0,0,low
2025-11-20 14:21:11,alice,user,10.0.0.6,SUCCESS,ok,14,3,0,low
2025-11-17 17:58:11,charlie,user,192.168.1.12,SUCCESS,ok,17,0,0,low
2025-11-20 16:35:11,alice,user,51.89.23.14,SUCCESS,ok,16,3,0,low
2025-11-21 12:38:11,bob,user,10.0.0.5,SUCCESS,ok,12,4,0,low
2025-11-22 01:10:11,admin,admin,10.0.0.5,SUCCESS,ok,1,5,45,medium
2025-11-23 10:28:11,charlie,user,192.168.1.12,SUCCESS,ok,10,6,0,low
2025-11-21 15:09:11,bob,user,10.0.0.5,SUCCESS,ok,15,4,0,low
2025-11-18 22:31:11,alice,user,10.0.0.5,SUCCESS,ok,22,1,25,low
2025-11-17 19:58:11,bob,user,192.168.1.11,SUCCESS,ok,19,0,0,low
2025-11-22 23:55:11,bob,user,192.168.1.11,SUCCESS,ok,23,5,25,low
2025-11-22 20:56:11,admin,admin,8.8.8.8,FAIL,bad_password,20,5,30,low
2025-11-20 23:29:11,admin,admin,8.8.8.8,FAIL,bad_password,23,3,55,medium
2025-11-20 19:47:11,admin,admin,203.0.113.10,FAIL,bad_password,19,3,30,low
2025-11-21 15:05:11,admin,admin,198.51.100.3,FAIL,bad_password,15,4,30,low
2025-11-23 00:49:11,admin,admin,8.8.8.8,FAIL,bad_password,0,6,55,medium
2025-11-18 08:17:11,admin,admin,203.0.113.10,FAIL,bad_password,8,1,30,low
2025-11-19 21:19:11,admin,admin,8.8.8.8,FAIL,bad_password,21,2,30,low
2025-11-18 12:35:11,admin,admin,51.89.23.14,FAIL,bad_password,12,1,30,low
2025-11-19 09:46:11,admin,admin,8.8.8.8,FAIL,bad_password,9,2,30,low
2025-11-22 13:42:11,admin,admin,8.8.8.8,FAIL,bad_password,13,5,30,low
2025-11-23 04:15:11,admin,admin,8.8.8.8,FAIL,bad_password,4,6,30,low
2025-11-23 08:24:11,admin,admin,8.8.8.8,FAIL,bad_password,8,6,30,low
2025-11-17 01:38:11,admin,admin,203.0.113.10,FAIL,bad_password,1,0,55,medium
2025-11-18 05:26:11,admin,admin,198.51.100.3,FAIL,bad_password,5,1,30,low
2025-11-19 11:02:11,admin,admin,198.51.100.3,FAIL,bad_password,11,2,30,low
2025-11-18 14:57:11,admin,admin,198.51.100.3,FAIL,bad_password,14,1,30,low
2025-11-17 19:24:11,admin,admin,51.89.23.14,FAIL,bad_password,19,0,30,low
2025-11-24 08:32:11,admin,admin,51.89.23.14,FAIL,bad_password,8,0,30,low
2025-11-19 14:18:11,admin,admin,198.51.100.3,FAIL,bad_password,14,2,30,low
2025-11-17 05:55:11,admin,admin,198.51.100.3,FAIL,bad_password,5,0,30,low
2025-11-18 17:51:11,admin,admin,198.51.100.3,FAIL,bad_password,17,1,30,low
2025-11-18 06:18:11,admin,admin,198.51.100.3,FAIL,bad_password,6,1,30,low
2025-11-22 02:28:11,admin,admin,51.89.23.14,FAIL,bad_password,2,5,30,low
2025-11-22 02:56:11,admin,admin,1.1.1.1,FAIL,bad_password,2,5,30,low
2025-11-21 06:26:11,admin,admin,1.1.1.1,FAIL,bad_password,6,4,30,low
2025-11-17 05:05:11,admin,admin,8.8.8.8,FAIL,bad_password,5,0,30,low
2025-11-18 17:27:11,admin,admin,203.0.113.10,FAIL,bad_password,17,1,30,low
2025-11-22 01:29:11,admin,admin,1.1.1.1,FAIL,bad_password,1,5,55,medium
2025-11-23 22:06:11,admin,admin,203.0.113.10,FAIL,bad_password,22,6,55,medium
2025-11-23 19:40:11,admin,admin,198.51.100.3,FAIL,bad_password,19,6,30,low
